epoch,step,min,max,mean,std
1,594,-0.9550154209136963,0.3844711184501648,-0.06757152080535889,0.18213342130184174
2,1188,-0.8875564932823181,0.7461636662483215,0.08859021216630936,0.2888937294483185
3,1782,-0.8213112950325012,0.9140994548797607,0.08928510546684265,0.27830833196640015
4,2376,-2.643906831741333,2.174196720123291,0.16214124858379364,0.6237316727638245
5,2970,-2.3589911460876465,3.1836934089660645,-0.22457072138786316,0.6313662528991699
6,3564,-1.3829514980316162,1.3279272317886353,-0.053892187774181366,0.473024845123291
7,4158,-9.232329368591309,3.9518818855285645,0.38575810194015503,1.2968515157699585
8,4752,-3.9434003829956055,8.15522575378418,-0.24697932600975037,1.2322766780853271
9,5346,-1.8700271844863892,2.8906943798065186,0.17707929015159607,0.8125723004341125
10,5940,-1.8387451171875,2.3631479740142822,0.18251773715019226,0.6199336051940918
11,6534,-2.326202392578125,1.5019770860671997,-0.12227725982666016,0.5170303583145142
12,7128,-2.1255180835723877,3.7683279514312744,-0.20194151997566223,0.5856654644012451
