epoch,step,min,max,mean,std
1,594,-0.05029028654098511,-0.05029028654098511,-0.05029028654098511,0.0
2,1188,-0.7156878113746643,-0.7156878113746643,-0.7156878113746643,0.0
3,1782,-0.5537192821502686,-0.5537192821502686,-0.5537192821502686,0.0
4,2376,-0.9354607462882996,-0.9354607462882996,-0.9354607462882996,0.0
5,2970,0.5405375361442566,0.5405375361442566,0.5405375361442566,0.0
6,3564,-0.03162321448326111,-0.03162321448326111,-0.03162321448326111,0.0
7,4158,-0.7289282083511353,-0.7289282083511353,-0.7289282083511353,0.0
8,4752,0.2766432762145996,0.2766432762145996,0.2766432762145996,0.0
9,5346,-0.44432532787323,-0.44432532787323,-0.44432532787323,0.0
10,5940,-0.40943631529808044,-0.40943631529808044,-0.40943631529808044,0.0
11,6534,0.276874303817749,0.276874303817749,0.276874303817749,0.0
12,7128,0.5039158463478088,0.5039158463478088,0.5039158463478088,0.0
