epoch,step,min,max,mean,std
1,1000,-0.2370450794696808,0.29824984073638916,-0.000273636425845325,0.09582722932100296
2,2000,-0.17155703902244568,0.36424991488456726,0.011611474677920341,0.07467339187860489
3,3000,-0.33716675639152527,0.550349235534668,0.0006591230630874634,0.15641644597053528
4,4000,-1.181488275527954,0.714398980140686,-0.055701594799757004,0.2952534854412079
5,5000,-0.764767050743103,0.7888272404670715,0.00803318340331316,0.19004763662815094
6,6000,-1.2476869821548462,1.4418754577636719,0.027328889816999435,0.37515145540237427
7,7000,-1.1935160160064697,0.6247265338897705,-0.0139309735968709,0.22528067231178284
8,8000,-1.189154863357544,1.1780805587768555,0.015596266835927963,0.2995234429836273
9,9000,-0.6350741982460022,0.64146888256073,0.03413049876689911,0.1910420060157776
10,10000,-1.1599375009536743,0.7017183899879456,-0.0008952864445745945,0.23533539474010468
11,11000,-0.768913745880127,2.087461471557617,0.02433665469288826,0.3741529881954193
12,12000,-1.0587363243103027,1.2049912214279175,0.03263060748577118,0.32269394397735596
13,13000,-0.8047757744789124,0.8556092977523804,0.0004168380983173847,0.2163686454296112
14,14000,-0.8808674216270447,1.059754490852356,0.044814176857471466,0.2967504560947418
15,15000,-1.7788933515548706,1.7521616220474243,0.004644487053155899,0.47649919986724854
16,16000,-3.3156208992004395,1.9884400367736816,-0.023208755999803543,0.5027590394020081
17,17000,-1.0696581602096558,1.308569312095642,-0.011545112356543541,0.23847872018814087
18,18000,-0.46210533380508423,0.4563256502151489,-0.016932541504502296,0.12378282845020294
19,19000,-2.673772096633911,1.6090736389160156,-0.015229007229208946,0.540604829788208
20,20000,-1.0689805746078491,0.6484971642494202,-0.040171779692173004,0.2448296993970871
21,21000,-3.22016978263855,2.6208298206329346,0.008762662298977375,0.5718497037887573
22,22000,-1.042494535446167,1.005588173866272,0.04930638521909714,0.2664830982685089
23,23000,-2.2650444507598877,4.035185813903809,0.052566368132829666,0.6448954343795776
24,24000,-2.497255325317383,1.3616383075714111,-0.026623856276273727,0.48624497652053833
25,25000,-0.5946147441864014,0.6942000389099121,0.015325360931456089,0.2077096551656723
26,26000,-2.0327718257904053,0.970517635345459,-0.0015824399888515472,0.3851422071456909
27,27000,-2.0069024562835693,2.6042702198028564,0.06966683268547058,0.5140430927276611
28,28000,-2.775758981704712,2.7641942501068115,0.005632802378386259,0.470779150724411
29,29000,-2.411043882369995,1.6957672834396362,-0.04973524063825607,0.48468974232673645
30,30000,-1.338667631149292,1.7196599245071411,0.024458613246679306,0.3673412799835205
