epoch,step,min,max,mean,std
1,1000,-0.007089028600603342,0.009769911877810955,0.0003380012058187276,0.0013366382336243987
2,2000,-0.032405320554971695,0.028328031301498413,-0.001512980554252863,0.005297553259879351
3,3000,-0.012077278457581997,0.015255050733685493,0.00026743963826447725,0.0023176842369139194
4,4000,-0.02411247417330742,0.033907514065504074,0.0016835061833262444,0.004750644322484732
5,5000,-0.016755592077970505,0.015264848247170448,0.0003101812326349318,0.0023467596620321274
6,6000,-0.04472055658698082,0.04934056103229523,0.00033325862023048103,0.006390520371496677
7,7000,-0.0512968972325325,0.04931553825736046,-0.0008618238498456776,0.008129250258207321
8,8000,-0.023729221895337105,0.03859791159629822,0.0017029957380145788,0.004682143684476614
9,9000,-0.1279015988111496,0.11174299567937851,0.0038600629195570946,0.019594352692365646
10,10000,-0.04022325575351715,0.05558309331536293,0.0006504619959741831,0.007242521271109581
11,11000,-0.04856150224804878,0.04329784959554672,-0.0006861720466986299,0.006605182308703661
12,12000,-0.02924530766904354,0.023537399247288704,-0.00025030469987541437,0.0036936255637556314
13,13000,-0.08671365678310394,0.08639077842235565,-0.003022261429578066,0.016253776848316193
14,14000,-0.06709614396095276,0.10291653871536255,0.0004888072144240141,0.011846703477203846
15,15000,-0.08976978063583374,0.07978495210409164,-0.0018349242163822055,0.010934692807495594
16,16000,-0.08449003100395203,0.068830206990242,-0.0036174373235553503,0.010727820917963982
17,17000,-0.11468492448329926,0.06857834756374359,-0.0024671503342688084,0.010669548995792866
18,18000,-0.16207478940486908,0.17921577394008636,-0.002265706891193986,0.030120017006993294
19,19000,-0.0923316478729248,0.055372003465890884,-0.00044218386756256223,0.010708615183830261
20,20000,-0.10659443587064743,0.14791442453861237,0.001588207669556141,0.016074437648057938
21,21000,-0.23674635589122772,0.1700228601694107,-0.003100068075582385,0.024090709164738655
22,22000,-0.21331660449504852,0.19153624773025513,-0.0003183102235198021,0.024268852546811104
23,23000,-0.1682015359401703,0.2227180004119873,-0.0008853940526023507,0.02338474430143833
24,24000,-0.17584672570228577,0.1784173548221588,0.004992748145014048,0.019495675340294838
25,25000,-0.13125085830688477,0.1393241137266159,0.003960601519793272,0.016887253150343895
26,26000,-0.15539924800395966,0.16895677149295807,-0.0027790898457169533,0.022831706330180168
27,27000,-0.2928496301174164,0.21252630650997162,-0.00027269311249256134,0.022703558206558228
28,28000,-0.1265089362859726,0.09575006365776062,0.00015636906027793884,0.013768397271633148
29,29000,-0.12281666696071625,0.07000105082988739,-0.0011543139116838574,0.009600440971553326
30,30000,-0.18915925920009613,0.20452283322811127,-0.0017766159726306796,0.025361616164445877
