1,1000,0.057646899223327636
2,2000,0.0628686397075653
3,3000,0.05392054057121277
4,4000,0.05344599628448486
5,5000,0.02289019203186035
6,6000,0.02117474317550659
7,7000,0.02126637673377991
8,8000,0.020576167821884154
9,9000,0.020546600103378297
10,10000,0.020603777170181276
11,11000,0.021049914121627808
12,12000,0.03545260167121887
13,13000,0.03444499373435974
14,14000,0.052980121850967406
15,15000,0.0736901695728302
16,16000,0.07375545883178711
17,17000,0.023658777236938478
18,18000,0.06850653171539306
19,19000,0.0674274172782898
20,20000,0.04428115630149841
21,21000,0.05259499740600586
22,22000,0.05643340563774109
