epoch,step,min,max,mean,std
1,1000,-0.05528086796402931,0.007993343286216259,-0.01371283270418644,0.013890493661165237
2,2000,-0.0004314689140301198,0.2609690725803375,0.11973342299461365,0.0850047916173935
3,3000,-0.18175584077835083,0.11387509107589722,-0.025866463780403137,0.04808887839317322
4,4000,-0.265213280916214,0.03485514596104622,-0.10648654401302338,0.09526851028203964
5,5000,-0.11341280490159988,0.1107332780957222,-0.0024484791792929173,0.034333523362874985
6,6000,-0.255193293094635,0.24173115193843842,-0.021120406687259674,0.08178623765707016
7,7000,-0.13539834320545197,0.36080580949783325,0.11071667075157166,0.1167495995759964
8,8000,-0.2915266156196594,0.19811804592609406,-0.06272795051336288,0.1329558938741684
9,9000,-0.9974469542503357,0.0,-0.43975645303726196,0.3113267719745636
10,10000,-0.3133612275123596,0.24905236065387726,0.018251463770866394,0.123066745698452
11,11000,-0.14821533858776093,0.4948864281177521,0.07337699830532074,0.14685113728046417
12,12000,-0.14996787905693054,0.17485874891281128,-0.0057217334397137165,0.052517782896757126
13,13000,-0.0037654477637261152,0.9158456325531006,0.3358913064002991,0.2911866307258606
14,14000,-0.2568342089653015,0.4372099041938782,0.12919974327087402,0.16666600108146667
15,15000,-0.22286583483219147,0.43766316771507263,0.16436880826950073,0.16855616867542267
16,16000,-0.08360260725021362,0.5558909773826599,0.1978001594543457,0.19834652543067932
17,17000,-0.444986492395401,0.7908445596694946,-0.0054997955448925495,0.22093287110328674
18,18000,0.0,1.3638299703598022,0.5131039619445801,0.44087091088294983
19,19000,-0.34752175211906433,0.22964133322238922,-0.07957620918750763,0.09711144864559174
20,20000,-0.5981319546699524,0.18518038094043732,-0.2228946089744568,0.21465444564819336
21,21000,-0.8530267477035522,1.1962308883666992,-0.19210779666900635,0.3865227699279785
22,22000,-0.7102513909339905,0.30777332186698914,-0.2501433491706848,0.2933174967765808
