epoch,step,min,max,mean,std
1,1000,-1.057748556137085,0.47260570526123047,-0.08777756243944168,0.25776946544647217
2,2000,-0.8472834229469299,0.2802896797657013,-0.07463394850492477,0.1845538467168808
3,3000,-1.565138339996338,0.7341166734695435,-0.17929033935070038,0.3731522262096405
4,4000,-2.6613752841949463,4.664599418640137,0.17097994685173035,1.22929847240448
5,5000,-1.1456692218780518,1.9167314767837524,-0.14239290356636047,0.3973149359226227
6,6000,-3.4544196128845215,4.624044895172119,0.3706861138343811,1.2045074701309204
7,7000,-2.1826283931732178,2.382641077041626,0.154825359582901,0.5590983629226685
8,8000,-10.049092292785645,2.609998941421509,-0.3655044436454773,1.8476741313934326
9,9000,-1.3239511251449585,6.820588111877441,0.17533564567565918,0.9648047685623169
10,10000,-2.8658993244171143,3.096673011779785,0.18659745156764984,0.7330264449119568
11,11000,-4.299457550048828,0.7223863005638123,-0.6110526323318481,0.8445391058921814
12,12000,-5.026560306549072,1.480352520942688,-0.547048807144165,1.0447317361831665
13,13000,-2.000441074371338,1.307045578956604,-0.08319644629955292,0.4774152934551239
14,14000,-3.4700987339019775,1.3978638648986816,-0.3725211024284363,0.8458439111709595
15,15000,-4.084746837615967,17.06517791748047,0.28743070363998413,2.1188299655914307
16,16000,-0.6656979322433472,2.7001404762268066,0.3647005558013916,0.6157872676849365
17,17000,-1.8013033866882324,2.6744418144226074,0.15877141058444977,0.5964629054069519
18,18000,-1.0719139575958252,0.6663169264793396,-0.037180423736572266,0.2529934346675873
19,19000,-1.3936998844146729,4.545809745788574,0.4898937940597534,0.946768045425415
20,20000,-1.1185873746871948,6.8294196128845215,0.4293598234653473,1.1288831233978271
21,21000,-6.664224147796631,7.33005428314209,0.289887011051178,1.439871907234192
22,22000,-0.731974720954895,2.7743992805480957,0.3276195824146271,0.5225394368171692
