1,1000,0.07872308531391173
2,2000,0.38043601615726946
3,3000,0.4548441521376371
4,4000,0.4734396546036005
5,5000,0.511098827958107
6,6000,0.5659196822047233
7,7000,0.5886732087731361
8,8000,0.6604579974114895
9,9000,0.7031501082777977
10,10000,0.7622865517735481
11,11000,0.8504351701438427
12,12000,0.9284059533774853
13,13000,0.9731648918390274
14,14000,1.084020141839981
15,15000,1.15642290443182
16,16000,1.2632314074635507
17,17000,1.35597475117445
18,18000,1.4514948810338975
19,19000,1.577562405049801
20,20000,1.705685036599636
21,21000,1.8533046097159385
22,22000,1.985583568394184
