epoch,step,min,max,mean,std
1,1000,-0.05779053270816803,-0.05779053270816803,-0.05779053270816803,0.0
2,2000,0.3922683894634247,0.3922683894634247,0.3922683894634247,0.0
3,3000,0.9696374535560608,0.9696374535560608,0.9696374535560608,0.0
4,4000,0.13038671016693115,0.13038671016693115,0.13038671016693115,0.0
5,5000,-0.8576676845550537,-0.8576676845550537,-0.8576676845550537,0.0
6,6000,-0.14095944166183472,-0.14095944166183472,-0.14095944166183472,0.0
7,7000,0.4229139983654022,0.4229139983654022,0.4229139983654022,0.0
8,8000,-0.6409788131713867,-0.6409788131713867,-0.6409788131713867,0.0
9,9000,2.7305006980895996,2.7305006980895996,2.7305006980895996,0.0
10,10000,1.466688871383667,1.466688871383667,1.466688871383667,0.0
11,11000,0.5306017398834229,0.5306017398834229,0.5306017398834229,0.0
12,12000,-3.639430284500122,-3.639430284500122,-3.639430284500122,0.0
13,13000,-1.2545557022094727,-1.2545557022094727,-1.2545557022094727,0.0
14,14000,-0.8290504217147827,-0.8290504217147827,-0.8290504217147827,0.0
15,15000,-1.474080204963684,-1.474080204963684,-1.474080204963684,0.0
16,16000,0.09223239868879318,0.09223239868879318,0.09223239868879318,0.0
17,17000,1.3223134279251099,1.3223134279251099,1.3223134279251099,0.0
18,18000,-0.9829267859458923,-0.9829267859458923,-0.9829267859458923,0.0
19,19000,1.578543782234192,1.578543782234192,1.578543782234192,0.0
20,20000,1.983087182044983,1.983087182044983,1.983087182044983,0.0
21,21000,1.2580912113189697,1.2580912113189697,1.2580912113189697,0.0
22,22000,0.33586493134498596,0.33586493134498596,0.33586493134498596,0.0
23,23000,0.6692549586296082,0.6692549586296082,0.6692549586296082,0.0
24,24000,0.3547990918159485,0.3547990918159485,0.3547990918159485,0.0
25,25000,0.747550368309021,0.747550368309021,0.747550368309021,0.0
26,26000,-0.05287835747003555,-0.05287835747003555,-0.05287835747003555,0.0
27,27000,2.604437828063965,2.604437828063965,2.604437828063965,0.0
28,28000,-0.7848547697067261,-0.7848547697067261,-0.7848547697067261,0.0
29,29000,-1.6118448972702026,-1.6118448972702026,-1.6118448972702026,0.0
30,30000,0.5325077772140503,0.5325077772140503,0.5325077772140503,0.0
