epoch,step,min,max,mean,std
1,1000,0.14896628260612488,1.1206787824630737,0.6348225474357605,0.4858562648296356
2,2000,0.23252767324447632,1.631105661392212,0.9318166971206665,0.6992889642715454
3,3000,-1.6336374282836914,0.8624173402786255,-0.38561004400253296,1.2480273246765137
4,4000,-4.368267059326172,2.2052175998687744,-1.0815247297286987,3.2867422103881836
5,5000,-2.33443546295166,2.5243701934814453,0.09496736526489258,2.4294028282165527
6,6000,-9.102912902832031,4.736456871032715,-2.183228015899658,6.919684886932373
7,7000,0.4423462450504303,2.555698871612549,1.4990226030349731,1.0566763877868652
8,8000,-4.941384315490723,2.4588937759399414,-1.2412452697753906,3.700139045715332
9,9000,3.1297826766967773,7.103048801422119,5.116415977478027,1.986633062362671
10,10000,-6.2960429191589355,3.6302602291107178,-1.3328913450241089,4.963151454925537
11,11000,-7.636171817779541,9.615180969238281,0.9895045757293701,8.625676155090332
12,12000,0.32180532813072205,1.2768679857254028,0.7993366718292236,0.4775313138961792
13,13000,2.5934853553771973,2.609078884124756,2.6012821197509766,0.007796764373779297
14,14000,-2.48288631439209,-1.9858652353286743,-2.2343757152557373,0.24851053953170776
15,15000,-1.4170798063278198,2.21433687210083,0.3986285328865051,1.8157083988189697
16,16000,3.6147971153259277,4.374955654144287,3.9948763847351074,0.3800792694091797
17,17000,-5.923892974853516,1.5526654720306396,-2.1856136322021484,3.738279104232788
18,18000,1.7605658769607544,4.656687259674072,3.2086265087127686,1.4480606317520142
19,19000,0.8643136024475098,1.3913012742996216,1.127807378768921,0.2634938359260559
20,20000,6.969574928283691,7.309736728668213,7.139656066894531,0.17008090019226074
21,21000,-9.314682006835938,-2.663214683532715,-5.988948345184326,3.3257336616516113
22,22000,1.090004563331604,4.610091209411621,2.8500478267669678,1.7600433826446533
