1,1000,68.21202993917466
2,2000,52.04863325834274
3,3000,48.7507754163742
4,4000,46.682646391153334
5,5000,48.99013327360153
6,6000,51.84983296084404
7,7000,56.13809692454338
8,8000,53.21552470445633
9,9000,54.43843974256516
10,10000,55.83222096204758
11,11000,60.58685853052139
12,12000,59.859130162239076
13,13000,57.800924853324894
14,14000,58.59124169898033
15,15000,57.085979716062546
16,16000,56.386263256073
17,17000,51.966341382980346
18,18000,50.533757595062255
19,19000,51.512806565761565
20,20000,49.90880798578262
21,21000,49.604627163887024
22,22000,46.11672823905945
23,23000,46.042263537406924
24,24000,48.16760191488266
25,25000,45.15014395856857
26,26000,43.498276841640475
27,27000,44.459950950145725
28,28000,42.536929167747495
29,29000,43.56018072938919
30,30000,42.33367464017868
