1,1000,0.056938332080841064
2,2000,0.05528038120269775
3,3000,0.07736224865913391
4,4000,0.16623328733444215
5,5000,0.1672033154964447
6,6000,0.1425880494117737
7,7000,0.1493676640987396
8,8000,0.14662236070632934
9,9000,0.152404399394989
10,10000,0.16529655575752258
11,11000,0.14959851264953614
12,12000,0.14417824125289916
13,13000,0.14842860317230225
14,14000,0.14601700806617737
15,15000,0.14617062497138977
16,16000,0.14926445960998536
17,17000,0.1692091841697693
18,18000,0.1261516034603119
19,19000,0.05295568609237671
20,20000,0.07111560583114623
21,21000,0.07812226366996765
22,22000,0.09913904690742492
23,23000,0.10189673638343812
24,24000,0.10580123519897461
25,25000,0.14563071417808532
26,26000,0.14434199142456056
27,27000,0.11708489370346069
28,28000,0.11311197471618652
29,29000,0.07308745861053467
30,30000,0.05593668413162232
