1,1000,0.9552559406161308
2,2000,0.874731502532959
3,3000,0.8024905341863632
4,4000,0.7371817409396172
5,5000,0.6772316952347756
6,6000,0.622526206612587
7,7000,0.5726961218118668
8,8000,0.527596586406231
9,9000,0.4864621487557888
10,10000,0.4487751775085926
11,11000,0.4142218999266624
12,12000,0.3825060694515705
13,13000,0.3533827699422836
14,14000,0.326563648968935
15,15000,0.30172632247209547
16,16000,0.2785528823137283
17,17000,0.2569018937200308
18,18000,0.23652971670031547
19,19000,0.217994682058692
20,20000,0.20052257700264453
21,21000,0.18416654276847838
22,22000,0.1697141437381506
23,23000,0.15636271139979363
24,24000,0.14411991830170154
25,25000,0.13346311461925506
26,26000,0.1239300734475255
27,27000,0.11485544177889824
28,28000,0.10726567473262548
29,29000,0.10106851552426815
30,30000,0.09533605773746967
