epoch,step,min,max,mean,std
1,1000,-0.02881355956196785,0.019811872392892838,-0.0007461474160663784,0.00784432701766491
2,2000,-0.04720266908407211,0.06456887722015381,0.003955365624278784,0.019962679594755173
3,3000,-0.032182250171899796,0.036192551255226135,5.743555084336549e-05,0.012942862696945667
4,4000,-0.042617056518793106,0.035021666437387466,-0.0027168455999344587,0.012656611390411854
5,5000,-0.07475070655345917,0.09028515219688416,-0.0002269066753797233,0.029268138110637665
6,6000,-0.024052239954471588,0.01956753619015217,0.0021464298479259014,0.006697286851704121
7,7000,-0.06495902687311172,0.029147032648324966,0.0003980000619776547,0.011680975556373596
8,8000,-0.038031771779060364,0.02689005620777607,-0.0012164353393018246,0.012809199281036854
9,9000,-0.030910657718777657,0.02314176596701145,-0.0013531727017834783,0.008303034119307995
10,10000,-0.11749154329299927,0.10710527002811432,0.0031365971080958843,0.03132806718349457
11,11000,-0.08156335353851318,0.06167188659310341,0.0010104570537805557,0.022158123552799225
12,12000,-0.10307715088129044,0.08583226799964905,-0.000829696306027472,0.02929258905351162
13,13000,-0.021129082888364792,0.046339791268110275,-0.0006364678265526891,0.008150551468133926
14,14000,-0.05339139327406883,0.041097722947597504,0.0018671606667339802,0.014809736981987953
15,15000,-0.025588199496269226,0.03400399535894394,0.002452935092151165,0.010228682309389114
16,16000,-0.025126390159130096,0.038366254419088364,-4.226967575959861e-05,0.007329043000936508
17,17000,-0.060384269803762436,0.09746355563402176,0.0035053882747888565,0.021794363856315613
18,18000,-0.07157231867313385,0.07570483535528183,-0.0030835489742457867,0.026296913623809814
19,19000,-0.04155530780553818,0.04387383535504341,-0.004190694075077772,0.013000395148992538
20,20000,-0.052870627492666245,0.051757510751485825,-0.000811865262221545,0.01398803573101759
21,21000,-0.052100300788879395,0.04979335516691208,-7.263840234372765e-05,0.017012717202305794
22,22000,-0.09290681779384613,0.05111371725797653,-0.0007935492321848869,0.01710481569170952
23,23000,-0.06254684925079346,0.0837179496884346,0.0008594366954639554,0.02281343936920166
24,24000,-0.032698191702365875,0.04181668907403946,-0.0009900482837110758,0.009952287189662457
25,25000,-0.039681121706962585,0.04684959352016449,0.0011611725203692913,0.013468243181705475
26,26000,-0.03617386519908905,0.02832014113664627,0.0018613736610859632,0.009935662150382996
27,27000,-0.07225730270147324,0.028276531025767326,-0.0009848277550190687,0.01397517416626215
28,28000,-0.031624339520931244,0.02471091039478779,-0.0007522561936639249,0.007729855831712484
29,29000,-0.05371296778321266,0.020424285903573036,0.0005575906252488494,0.00804403331130743
30,30000,-0.04034881293773651,0.040744394063949585,0.0023303653579205275,0.009595860727131367
