epoch,step,min,max,mean,std
1,1000,-0.00869056023657322,0.04300194978713989,0.003454451449215412,0.008338257670402527
2,2000,-0.06194714829325676,0.026155611500144005,-0.005175573285669088,0.014525534585118294
3,3000,-0.026193736121058464,0.0336698479950428,-0.00046057580038905144,0.009476736187934875
4,4000,-0.02778046578168869,0.03735647350549698,0.00479672709479928,0.01073421910405159
5,5000,-0.02706172503530979,0.035673677921295166,0.0022058733738958836,0.008974507451057434
6,6000,-0.03327803313732147,0.005372593645006418,-0.007479796186089516,0.007401381153613329
7,7000,-0.04205622896552086,0.03414401039481163,-4.8636458814144135e-05,0.013702668249607086
8,8000,-0.016847247257828712,0.025134533643722534,0.0041393074207007885,0.007353035733103752
9,9000,-0.0451422780752182,0.017575247213244438,-0.0024975319392979145,0.009060260839760303
10,10000,-0.020139086991548538,0.0498586967587471,0.00395169947296381,0.0113679813221097
11,11000,-0.05406206101179123,0.017710605636239052,-0.0062038046307861805,0.012351233512163162
12,12000,-0.02152514085173607,0.03541378676891327,0.004730032291263342,0.012162528000772
13,13000,-0.026585733518004417,0.038063470274209976,-5.7879602536559105e-05,0.012617090716958046
14,14000,-0.023236136883497238,0.006334095261991024,-0.00542233744636178,0.005109251011162996
15,15000,-0.032037679105997086,0.015039180405437946,-0.008304644376039505,0.008669039234519005
16,16000,-0.025967761874198914,0.019110871478915215,-0.001796051044948399,0.007454364560544491
17,17000,-0.033871352672576904,0.034399911761283875,-0.004083937965333462,0.010512413457036018
18,18000,-0.02306465432047844,0.031975727528333664,0.0012750769965350628,0.007834346033632755
19,19000,-0.03814378380775452,0.029802460223436356,0.004463533405214548,0.011472407728433609
20,20000,-0.012813718989491463,0.02162754349410534,-0.0005552843795157969,0.005155330058187246
21,21000,-0.02567031979560852,0.04694586992263794,0.003404987743124366,0.010022828355431557
22,22000,-0.03172701224684715,0.02145175263285637,-0.0014866909477859735,0.0073690819554030895
23,23000,-0.018629681318998337,0.05077710002660751,0.0035043442621827126,0.011148752644658089
24,24000,-0.030231337994337082,0.04100367799401283,0.00019556192273739725,0.008293374441564083
25,25000,-0.017835233360528946,0.013651560060679913,-0.00031066895462572575,0.0059328218922019005
26,26000,-0.04763080179691315,0.0032099573872983456,-0.008117619901895523,0.009236713871359825
27,27000,-0.01677682250738144,0.011406196281313896,-0.001733866287395358,0.004492625594139099
28,28000,-0.01738901436328888,0.008597513660788536,-0.0028535884339362383,0.004240968730300665
29,29000,-0.0229545459151268,0.008218340575695038,-0.004476858302950859,0.005167292896658182
30,30000,-0.03240487724542618,0.003961185924708843,-0.0060891821049153805,0.006938125938177109
