epoch,step,min,max,mean,std
1,1000,-0.016025351360440254,0.023084061220288277,-0.00012116901780245826,0.002336669946089387
2,2000,-0.07131566107273102,0.04922083765268326,0.000231840051128529,0.00746671250090003
3,3000,-0.0677354708313942,0.04617462307214737,0.00011632412497419864,0.006260670255869627
4,4000,-0.0385311022400856,0.05566879361867905,-0.00013887057139072567,0.006580544635653496
5,5000,-0.10052044689655304,0.15922874212265015,3.584555088309571e-05,0.012846782803535461
6,6000,-0.06795669347047806,0.03434855490922928,9.991548722609878e-06,0.004912261385470629
7,7000,-0.1373227834701538,0.062048111110925674,-7.310976798180491e-05,0.009352907538414001
8,8000,-0.07426944375038147,0.05353986471891403,0.00023358096950687468,0.006754637695848942
9,9000,-0.02667764015495777,0.032026343047618866,8.014687045942992e-05,0.0053766327910125256
10,10000,-0.15868651866912842,0.21428701281547546,0.000349467562045902,0.02191583625972271
11,11000,-0.1601550430059433,0.174993097782135,0.00022707085008732975,0.014858766458928585
12,12000,-0.1629931628704071,0.2590927481651306,0.0003261156380176544,0.02263985015451908
13,13000,-0.1188586950302124,0.12337204813957214,-2.3077300284057856e-06,0.012127694673836231
14,14000,-0.11505638808012009,0.11346103250980377,0.00031380070140585303,0.01130373403429985
15,15000,-0.05275069922208786,0.04092130810022354,0.00017153183580376208,0.0065980590879917145
16,16000,-0.0434892438352108,0.03794460743665695,5.912171400268562e-05,0.005953392945230007
17,17000,-0.10028677433729172,0.11582823842763901,0.00013496058818418533,0.01328490860760212
18,18000,-0.18537843227386475,0.20033934712409973,-0.0003875724505633116,0.019386107102036476
19,19000,-0.0760229080915451,0.05974723398685455,-0.00036799319786950946,0.009599518962204456
20,20000,-0.07421283423900604,0.10393164306879044,0.0003603941877372563,0.011076945811510086
21,21000,-0.10349816083908081,0.08473750948905945,0.00017205737822223455,0.01175449974834919
22,22000,-0.17348310351371765,0.1276482194662094,-0.00035079382359981537,0.01759539358317852
23,23000,-0.14650999009609222,0.20783409476280212,0.0006195243913680315,0.018118826672434807
24,24000,-0.06408879905939102,0.054950736463069916,0.00019795137632172555,0.008009201847016811
25,25000,-0.12957477569580078,0.09153212606906891,-0.0002900993567891419,0.011080482974648476
26,26000,-0.08736802637577057,0.06104879826307297,-4.512781742960215e-06,0.00875201914459467
27,27000,-0.0737299844622612,0.09444382786750793,3.991041739936918e-05,0.009609858505427837
28,28000,-0.04685516655445099,0.13844986259937286,0.0003056334680877626,0.008841090835630894
29,29000,-0.07178262621164322,0.05060315504670143,1.4924597053322941e-05,0.007550536189228296
30,30000,-0.043832939118146896,0.04103527590632439,-0.00011328975233482197,0.007544366177171469
