epoch,step,min,max,mean,std
1,1000,-1.0703754425048828,0.6017879247665405,-0.24202385544776917,0.3319493532180786
2,2000,-0.5190116167068481,1.3748235702514648,0.4950641989707947,0.4553917646408081
3,3000,-1.3506226539611816,0.0,-0.7120842933654785,0.3466397225856781
4,4000,-0.8368489742279053,0.06311169266700745,-0.3914635479450226,0.2367987483739853
5,5000,-1.1995360851287842,0.5717324614524841,-0.454509437084198,0.5098826289176941
6,6000,-4.029630184173584,0.0,-2.062843084335327,1.171626091003418
7,7000,-1.6639748811721802,1.787434458732605,0.13936962187290192,0.5665015578269958
8,8000,-0.39967602491378784,2.7839860916137695,1.160022258758545,0.9352784752845764
9,9000,-3.2523322105407715,3.0436034202575684,-0.8183567523956299,1.0260498523712158
10,10000,-19.033443450927734,0.0,-8.117616653442383,6.647739887237549
11,11000,0.0,5.797769546508789,2.482771873474121,1.9488558769226074
12,12000,-4.513154983520508,0.009352508932352066,-2.394491672515869,1.44741952419281
13,13000,-3.7137014865875244,1.9380300045013428,-0.6385354399681091,1.1150799989700317
14,14000,-3.062319278717041,1.207194209098816,-1.3628718852996826,1.0438271760940552
15,15000,-2.0998904705047607,0.11995234340429306,-1.0087306499481201,0.621366024017334
16,16000,-0.7161145210266113,0.6654216051101685,-0.05446077883243561,0.3296007215976715
17,17000,-1.418311357498169,2.4304141998291016,0.5544654726982117,0.7168586850166321
18,18000,-3.958949565887451,0.038462989032268524,-2.204719066619873,1.3152620792388916
19,19000,-2.8675601482391357,3.013294219970703,-0.6818748712539673,0.8529122471809387
20,20000,-3.082559823989868,0.3328375816345215,-1.5203777551651,1.0390119552612305
21,21000,-3.811708927154541,1.7640241384506226,-1.2635178565979004,1.1000336408615112
22,22000,-2.419039249420166,0.7454962730407715,-0.9535887241363525,0.6756500601768494
23,23000,-10.94686222076416,0.9091763496398926,-5.174389839172363,3.3418102264404297
24,24000,-3.664576530456543,0.7593778967857361,-1.7784770727157593,1.1287872791290283
25,25000,-2.1612417697906494,0.4286957383155823,-1.0087531805038452,0.6876845955848694
26,26000,-0.2568419873714447,3.202207088470459,1.5260345935821533,1.0149749517440796
27,27000,-4.471087455749512,0.20548808574676514,-2.22324538230896,1.4258548021316528
28,28000,-3.048953056335449,0.1539105474948883,-1.5411596298217773,0.9811189770698547
29,29000,-0.49735480546951294,1.3850853443145752,0.5361248254776001,0.5341196060180664
30,30000,-4.94576358795166,0.03304934501647949,-2.4413411617279053,1.5545252561569214
