epoch,step,min,max,mean,std
1,1000,-1.5193214416503906,2.0973470211029053,0.09001678228378296,0.5077804327011108
2,2000,-3.2741525173187256,1.8079631328582764,-0.15577052533626556,0.5980244278907776
3,3000,-3.295926094055176,6.244614124298096,0.21998180449008942,1.4000860452651978
4,4000,-1.2678838968276978,2.318678617477417,0.20834146440029144,0.7176653146743774
5,5000,-2.377702236175537,2.9285173416137695,0.22869275510311127,0.7967411875724792
6,6000,-7.963971138000488,9.260368347167969,0.6486515998840332,2.4379498958587646
7,7000,-13.03737735748291,7.0638275146484375,-0.11385370790958405,2.2274508476257324
8,8000,-8.624856948852539,3.946486473083496,-0.4398458003997803,1.7483855485916138
9,9000,-5.698040962219238,11.292762756347656,0.7235491275787354,2.9406580924987793
10,10000,-14.00185775756836,32.327274322509766,1.9709625244140625,5.835587501525879
11,11000,-10.002582550048828,6.550059795379639,-0.6947345733642578,2.4312875270843506
12,12000,-6.754515647888184,18.274763107299805,0.8814442157745361,3.811105966567993
13,13000,-7.688390254974365,9.919907569885254,-0.13014861941337585,2.596578359603882
14,14000,-6.062561988830566,10.532440185546875,0.09250020980834961,1.7348648309707642
15,15000,-10.345634460449219,12.255271911621094,0.49883660674095154,2.894604444503784
16,16000,-6.643906593322754,9.163396835327148,0.12129606306552887,2.180497646331787
17,17000,-10.506580352783203,16.504514694213867,0.41898390650749207,3.3559083938598633
18,18000,-15.408024787902832,18.356096267700195,0.6570987701416016,4.299799919128418
19,19000,-7.735850811004639,15.885171890258789,0.40244942903518677,3.249466896057129
20,20000,-9.852642059326172,20.36288070678711,0.5674910545349121,3.916994571685791
21,21000,-15.816936492919922,19.318859100341797,0.6064105033874512,4.668237209320068
22,22000,-10.164843559265137,7.434589862823486,-0.11003965884447098,1.7942849397659302
23,23000,-22.681753158569336,26.851390838623047,1.2728418111801147,6.127447605133057
24,24000,-25.072914123535156,21.2899112701416,0.5763593316078186,5.6336350440979
25,25000,-5.531926155090332,6.576804161071777,0.09285886585712433,1.2887321710586548
26,26000,-10.86177921295166,11.425970077514648,-0.41277867555618286,3.297938346862793
27,27000,-9.521211624145508,17.080856323242188,0.6257246136665344,3.4393200874328613
28,28000,-18.204456329345703,18.73058319091797,0.4127052426338196,4.298212051391602
29,29000,-15.027477264404297,14.93294906616211,-0.3081049919128418,3.592923164367676
30,30000,-19.826940536499023,21.455678939819336,0.8085265159606934,4.727555274963379
