1,1000,-0.08074339854717255
2,2000,-0.9995487166643142
3,3000,-1.1628310082554818
4,4000,-1.2145389987230302
5,5000,-1.2037162737846374
6,6000,-1.1560872198939323
7,7000,-1.0940610941946507
8,8000,-1.020817204773426
9,9000,-0.9697843425273895
10,10000,-0.918518756300211
11,11000,-0.8778665898442268
12,12000,-0.843862246632576
13,13000,-0.7867969729304314
14,14000,-0.749440395206213
15,15000,-0.7362213807404041
16,16000,-0.7053637917339802
17,17000,-0.6895490145087242
18,18000,-0.6829966821968555
19,19000,-0.6505962059497833
20,20000,-0.6450828850865364
21,21000,-0.6337326329946518
22,22000,-0.6339897973239422
23,23000,-0.6116562320142984
24,24000,-0.6034919467419386
25,25000,-0.6247814592421055
26,26000,-0.6076380129754543
27,27000,-0.617211435586214
28,28000,-0.5955332714915276
29,29000,-0.6050530524551868
30,30000,-0.6206327347755433
