epoch,step,min,max,mean,std
1,1000,-0.28677231073379517,0.340788871049881,0.004858902655541897,0.0715431347489357
2,2000,-2.3868002891540527,2.3957643508911133,0.006347936578094959,0.5032260417938232
3,3000,-5.687951564788818,4.248848915100098,-0.044619590044021606,0.7360395789146423
4,4000,-1.7071864604949951,2.088016986846924,0.024825790897011757,0.369628369808197
5,5000,-1.4256696701049805,1.1947804689407349,0.016153985634446144,0.19861899316310883
6,6000,-2.678954839706421,2.5803186893463135,0.025029266253113747,0.4460547864437103
7,7000,-16.353727340698242,15.05038833618164,-0.12601712346076965,1.659111738204956
8,8000,-1.010379433631897,1.042452096939087,0.017993029206991196,0.17796434462070465
9,9000,-4.785958290100098,4.995403289794922,-0.017332330346107483,0.9480769038200378
10,10000,-7.738786220550537,10.189406394958496,0.1016152948141098,1.1236573457717896
11,11000,-4.601393222808838,4.631067276000977,0.04796571284532547,1.057809591293335
12,12000,-9.625473976135254,10.08155345916748,0.1081334799528122,1.1751428842544556
13,13000,-7.733559608459473,5.7943525314331055,0.07557091861963272,1.0090240240097046
14,14000,-4.335731506347656,5.04573917388916,0.008708695881068707,0.7667911648750305
15,15000,-7.0342607498168945,5.920022010803223,-0.03927530720829964,0.9617031216621399
16,16000,-2.395158052444458,2.6520256996154785,-0.009716956876218319,0.517912745475769
17,17000,-6.760353088378906,3.6867780685424805,-0.0626332014799118,0.7138030529022217
18,18000,-10.966226577758789,12.12270450592041,0.06546887010335922,1.7474290132522583
19,19000,-8.116340637207031,4.132080078125,-0.006562477443367243,0.7445544004440308
20,20000,-7.611892223358154,5.868434906005859,-0.002181475516408682,0.7635034322738647
21,21000,-14.277463912963867,11.469590187072754,-0.09818486124277115,1.419166088104248
22,22000,-8.093846321105957,5.649874687194824,-0.09296350926160812,0.9645156264305115
23,23000,-8.135893821716309,6.550682544708252,0.004508164245635271,0.8862516283988953
24,24000,-11.345956802368164,13.933269500732422,0.018415888771414757,1.659517765045166
25,25000,-10.42894172668457,12.260820388793945,0.12172490358352661,1.798780918121338
26,26000,-12.814022064208984,9.539968490600586,-0.12923438847064972,1.7497365474700928
27,27000,-7.588250160217285,4.831233024597168,-0.06869913637638092,0.8713282346725464
28,28000,-10.62310791015625,10.553112983703613,-0.022623160853981972,1.5210177898406982
29,29000,-12.764973640441895,9.728788375854492,-0.03576468676328659,1.8654026985168457
30,30000,-9.845925331115723,8.78819751739502,0.026200681924819946,1.5125137567520142
