1,1000,0.031814852476119995
2,2000,0.021166360139846803
3,3000,0.0239396493434906
4,4000,0.024411489725112916
5,5000,0.02403467345237732
6,6000,0.024144211053848265
7,7000,0.015264806509017945
8,8000,0.009020857572555541
9,9000,0.008943740129470825
10,10000,0.00821036958694458
11,11000,0.00920068645477295
12,12000,0.021461719036102295
13,13000,0.026953871250152587
14,14000,0.03219774580001831
15,15000,0.03962481999397278
16,16000,0.012313453674316407
17,17000,0.008364298105239868
18,18000,0.008381181955337524
19,19000,0.008278638124465942
20,20000,0.008291061162948608
21,21000,0.009035531997680663
22,22000,0.008538428544998169
23,23000,0.008823788166046143
24,24000,0.01515509819984436
25,25000,0.033662747859954836
26,26000,0.033463101148605345
27,27000,0.02719716191291809
28,28000,0.018204764127731324
29,29000,0.01788321352005005
30,30000,0.023343992710113524
