1,1000,70.76930564272404
2,2000,59.54033272743225
3,3000,51.40673673129082
4,4000,46.37447373092174
5,5000,47.41671886682511
6,6000,43.19049581623077
7,7000,42.90584683299065
8,8000,41.680378123521805
9,9000,45.66612253022194
10,10000,46.76546741342545
11,11000,43.888091117858885
12,12000,48.19791705656051
13,13000,47.136993765830994
14,14000,50.79832058763504
15,15000,48.61598001670838
16,16000,47.308449645757676
17,17000,47.252410243749615
18,18000,45.77816024374962
19,19000,47.22320884847641
20,20000,46.599692706108094
21,21000,48.33744216704368
22,22000,44.08546170377731
23,23000,44.29595354962349
24,24000,46.86770892286301
25,25000,43.85130173754692
26,26000,46.16809152460098
27,27000,43.887332659244535
28,28000,44.953685757637025
29,29000,44.9760638256073
30,30000,41.32020585918426
