epoch,step,min,max,mean,std
1,1000,-0.033790118992328644,0.011272339150309563,-0.0033906849566847086,0.008428577333688736
2,2000,-0.003312326967716217,0.0442044623196125,0.006026587914675474,0.00939377024769783
3,3000,-0.016642743721604347,0.009345728904008865,-0.000568683200981468,0.004678742028772831
4,4000,-0.03615349531173706,0.0029364421498030424,-0.006007362622767687,0.007925670593976974
5,5000,-0.01295621320605278,0.0224820077419281,0.001252282876521349,0.006702075246721506
6,6000,-0.03535185381770134,0.009146041236817837,-0.004924396984279156,0.0070631615817546844
7,7000,-0.02969764545559883,0.022362899035215378,-0.0028388062492012978,0.005399038549512625
8,8000,-0.01914179138839245,0.027344850823283195,-0.00030575122218579054,0.004912788514047861
9,9000,-0.01940414309501648,0.021583400666713715,0.0022644600830972195,0.003951527178287506
10,10000,-0.051160380244255066,0.0024404616560786963,-0.006152810528874397,0.007561841048300266
11,11000,-0.03827570378780365,0.01618940755724907,-0.0020706667564809322,0.005689626559615135
12,12000,-0.034572746604681015,0.016614733263850212,-0.004360003862529993,0.007372301537543535
13,13000,-0.031191065907478333,0.019661786034703255,0.0006712096510455012,0.0048329466953873634
14,14000,-0.012235219590365887,0.02278924360871315,0.001086914213374257,0.003624810604378581
15,15000,-0.015608301386237144,0.024580109864473343,-0.00030297075863927603,0.00478156004101038
16,16000,-0.040960170328617096,0.04845896363258362,0.0007269876077771187,0.008564982563257217
17,17000,-0.024729905650019646,0.035288695245981216,0.00097665935754776,0.0054182265885174274
18,18000,-0.03643867000937462,0.03725685179233551,0.001803629333153367,0.007526862435042858
19,19000,-0.012479153461754322,0.06614327430725098,0.008044619113206863,0.010191891342401505
20,20000,-0.022140270099043846,0.0430820994079113,-0.0006249109283089638,0.008270243182778358
21,21000,-0.03126602992415428,0.033177997916936874,-0.00026693628751672804,0.0072571090422570705
22,22000,-0.0258057601749897,0.02608531527221203,-0.001925582648254931,0.005121835041791201
23,23000,-0.03195461258292198,0.04098024219274521,-0.0023851890582591295,0.00893540307879448
24,24000,-0.026440389454364777,0.02485707402229309,-0.0019485615193843842,0.005059743300080299
25,25000,-0.04726967588067055,0.026408232748508453,-0.0012505261693149805,0.009558072313666344
26,26000,-0.052995238453149796,0.042549483478069305,0.0004896041937172413,0.00798475556075573
27,27000,-0.022778445854783058,0.028207451105117798,0.001442616106942296,0.006073676981031895
28,28000,-0.032763704657554626,0.03775876760482788,-0.000653314869850874,0.006939112674444914
29,29000,-0.043947137892246246,0.01857297495007515,-0.0012645439710468054,0.008427299559116364
30,30000,-0.009333256632089615,0.019114790484309196,0.0011517025995999575,0.004486945457756519
