epoch,step,min,max,mean,std
1,1000,-0.462670236825943,-0.462670236825943,-0.462670236825943,0.0
2,2000,0.6272919178009033,0.6272919178009033,0.6272919178009033,0.0
3,3000,-1.2815021276474,-1.2815021276474,-1.2815021276474,0.0
4,4000,-0.01324440911412239,-0.01324440911412239,-0.01324440911412239,0.0
5,5000,-0.436939537525177,-0.436939537525177,-0.436939537525177,0.0
6,6000,-0.3598196804523468,-0.3598196804523468,-0.3598196804523468,0.0
7,7000,-1.2412124872207642,-1.2412124872207642,-1.2412124872207642,0.0
8,8000,0.21550971269607544,0.21550971269607544,0.21550971269607544,0.0
9,9000,1.0195451974868774,1.0195451974868774,1.0195451974868774,0.0
10,10000,-0.701596200466156,-0.701596200466156,-0.701596200466156,0.0
11,11000,-0.4450976848602295,-0.4450976848602295,-0.4450976848602295,0.0
12,12000,-0.34855109453201294,-0.34855109453201294,-0.34855109453201294,0.0
13,13000,-0.6571427583694458,-0.6571427583694458,-0.6571427583694458,0.0
14,14000,0.23585814237594604,0.23585814237594604,0.23585814237594604,0.0
15,15000,0.6783427000045776,0.6783427000045776,0.6783427000045776,0.0
16,16000,-0.16963577270507812,-0.16963577270507812,-0.16963577270507812,0.0
17,17000,0.666176974773407,0.666176974773407,0.666176974773407,0.0
18,18000,0.9582036137580872,0.9582036137580872,0.9582036137580872,0.0
19,19000,0.25195828080177307,0.25195828080177307,0.25195828080177307,0.0
20,20000,0.8277931809425354,0.8277931809425354,0.8277931809425354,0.0
21,21000,0.019766971468925476,0.019766971468925476,0.019766971468925476,0.0
22,22000,0.3605276346206665,0.3605276346206665,0.3605276346206665,0.0
23,23000,-0.590387761592865,-0.590387761592865,-0.590387761592865,0.0
24,24000,0.18077969551086426,0.18077969551086426,0.18077969551086426,0.0
25,25000,-0.1906518191099167,-0.1906518191099167,-0.1906518191099167,0.0
26,26000,0.7556594014167786,0.7556594014167786,0.7556594014167786,0.0
27,27000,0.032446615397930145,0.032446615397930145,0.032446615397930145,0.0
28,28000,0.2816913425922394,0.2816913425922394,0.2816913425922394,0.0
29,29000,0.6963967680931091,0.6963967680931091,0.6963967680931091,0.0
30,30000,-0.7823696136474609,-0.7823696136474609,-0.7823696136474609,0.0
